"gene_id","p_simes","padj_simes"
"ENSG00000115649.16",0.000358798922937247,0.0166429648262059
"ENSG00000101782.15",0.000362199391474049,0.0167021855457128
"ENSG00000173889.16",0.00036287778343592,0.0167021855457128
"ENSG00000175390.15",0.000364765165030159,0.0167244828166328
"ENSG00000113558.19",0.000370988889220128,0.0168233317148012
"ENSG00000126804.14",0.000372819144616901,0.0168233317148012
"ENSG00000136003.16",0.000373977258990212,0.0168233317148012
"ENSG00000163162.9",0.000369131626701772,0.0168233317148012
"ENSG00000170144.21",0.000371515831468909,0.0168233317148012
"ENSG00000130119.17",0.000376584900514337,0.0168769496204188
"ENSG00000080839.12",0.000378964965878089,0.0169200050870139
"ENSG00000135870.12",0.000381462757629416,0.0169679758720159
"ENSG00000023445.16",0.000394107740738089,0.0171159774310221
"ENSG00000031003.11",0.000400441443115568,0.0171159774310221
"ENSG00000051620.11",0.000389997785983682,0.0171159774310221
"ENSG00000112584.14",0.000386915890811245,0.0171159774310221
"ENSG00000116747.13",0.000400583650973507,0.0171159774310221
"ENSG00000117592.9",0.000390845569874306,0.0171159774310221
"ENSG00000122218.16",0.00039894986168223,0.0171159774310221
"ENSG00000122566.22",0.000397546236094656,0.0171159774310221
"ENSG00000138463.9",0.000388033227881267,0.0171159774310221
"ENSG00000139178.12",0.000397164751181934,0.0171159774310221
"ENSG00000184640.20",0.000395439602222726,0.0171159774310221
"ENSG00000008516.18",0.000419338809864543,0.0171215921637906
"ENSG00000067596.12",0.000427906144100206,0.0171215921637906
"ENSG00000072501.19",0.000432816668103675,0.0171215921637906
"ENSG00000100503.26",0.000405210246719667,0.0171215921637906
"ENSG00000108061.13",0.000408304278348272,0.0171215921637906
"ENSG00000108306.13",0.000428825667923421,0.0171215921637906
"ENSG00000115271.11",0.000432569616487055,0.0171215921637906
"ENSG00000125735.11",0.000432270176450196,0.0171215921637906
"ENSG00000137145.21",0.000402653892265413,0.0171215921637906
"ENSG00000139613.12",0.000413548030251459,0.0171215921637906
"ENSG00000140350.15",0.000432466644442148,0.0171215921637906
"ENSG00000144815.17",0.000423372117987965,0.0171215921637906
"ENSG00000159256.13",0.000413535760196118,0.0171215921637906
"ENSG00000167978.17",0.000409838343049166,0.0171215921637906
"ENSG00000169100.14",0.000426856748047652,0.0171215921637906
"ENSG00000169100.14_PAR_Y",0.000426856748047652,0.0171215921637906
"ENSG00000174444.15",0.000434784247036791,0.0171215921637906
"ENSG00000179583.20",0.000430805819072379,0.0171215921637906
"ENSG00000182541.18",0.000418575213687505,0.0171215921637906
"ENSG00000186517.14",0.000435185171179309,0.0171215921637906
"ENSG00000189067.14",0.000422474650454567,0.0171215921637906
"ENSG00000197601.13",0.000414940274509644,0.0171215921637906
"ENSG00000198053.12",0.000428637160987801,0.0171215921637906
"ENSG00000274536.8",0.000405865321896348,0.0171215921637906
"ENSG00000121281.13",0.00044089470822886,0.0172729351806404
"ENSG00000167996.16",0.00044337875725828,0.0172729351806404
"ENSG00000275052.5",0.000442047184454911,0.0172729351806404
"ENSG00000178385.15",0.000448310153619908,0.0174081607208564
"ENSG00000139163.16",0.00045264935582161,0.0174384942005386
"ENSG00000143924.19",0.000454942680678425,0.0174384942005386
"ENSG00000170315.14",0.000453587870827065,0.0174384942005386
"ENSG00000175215.11",0.000451525537223028,0.0174384942005386
"ENSG00000003402.21",0.000464097317689899,0.0174526943980482
"ENSG00000136051.15",0.000460916877305861,0.0174526943980482
"ENSG00000140564.13",0.00045694370112782,0.0174526943980482
"ENSG00000162923.17",0.000463917157091327,0.0174526943980482
"ENSG00000166233.15",0.000458944501026295,0.0174526943980482
"ENSG00000166913.13",0.00046128162903421,0.0174526943980482
"ENSG00000157514.18",0.000469987208773043,0.0176186085401995
"ENSG00000244038.11",0.000473504031492995,0.0176948011267335
"ENSG00000068796.19",0.000497360935733033,0.0178649331321312
"ENSG00000078687.17",0.000499948971693819,0.0178649331321312
"ENSG00000101596.17",0.000480941493015512,0.0178649331321312
"ENSG00000106829.20",0.000491774170966823,0.0178649331321312
"ENSG00000110931.19",0.00049136662695001,0.0178649331321312
"ENSG00000112182.15",0.000488835912798267,0.0178649331321312
"ENSG00000123643.13",0.000494605929777906,0.0178649331321312
"ENSG00000133318.14",0.000498087341921929,0.0178649331321312
"ENSG00000137770.14",0.000500218772392853,0.0178649331321312
"ENSG00000140264.21",0.000489249260576437,0.0178649331321312
"ENSG00000147443.13",0.000493899127733539,0.0178649331321312
